Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
23616	-921.4874	-1064.361	142.8732	0.0030734	0.00229273	0.00137585	2.12188e-05	0.000588689	0.000108708	0.000270302	2.07323e-05	0.00225387	0.00192598	0.00079315	0.00017774	0.000153532	0.00022363	8.84284e-05	0.000193382	0.00160859	9.20418e-05	0.000562053	3.9717e-06	0.000402047	0.00149828	0.000730012	0.000422878	4.61548e-05	0.000618005	0.000245494	0.000822782	0.00219585	0.000736988	0.000894822	0.000299973	0.000265042	0.000282318	0.000566881	0.00158059	0.000886555	0.00396332	0.000869824	0.00115832	0.000740927	0.000782052	0.000741197	0.00305371	0.0031015	0.000909754	0.000171298	0.000861641	0.000772465	0.000400508	0.0108293	0.00106515	0.00228881	0.00019565	0.00213364	0.000207782	0.000156515	0.00145043	0.00262551	0.0013254	0.0154902	0.00204025	0.000401138	0.00904484	0.000378693	0.000731986	0.000309999	0.000715684	0.000732212	0.00580459	0.000781381	0.00037982	0.000546538	0.000239959	0.00119905	0.00129032	0.000672168	0.000839171	0.00296099	0.000124586	0.00646485	0.00453532	0.00244404	0.000847907	0.000737831	0.0140405	0.124875	0.522536	1.91374	8.00803	71.2224	3.084472	0.0240408	0.0179343	0.0107622	0.000165978	0.00460486	0.000850337	0.00211436	0.000162173	0.0176302	0.0150654	0.00620419	0.00139032	0.00120096	0.00174929	0.000691706	0.00151268	0.0125827	0.000719971	0.0043965	3.10675e-05	0.0031449	0.0117199	0.00571032	0.00330784	0.000361033	0.00483417	0.00192031	0.00643598	0.0171764	0.00576489	0.0069995	0.00234645	0.00207322	0.00220836	0.00443427	0.0123637	0.00693483	0.031002	0.00680396	0.00906061	0.00579569	0.00611738	0.00579781	0.0238868	0.0242606	0.0071163	0.00133993	0.00673995	0.00604239	0.00313286	0.0847096	0.00833182	0.0179036	0.00153042	0.0166898	0.00162532	0.00122429	0.0113456	0.0205373	0.0103676	0.121168	0.0159593	0.00313779	0.0707508	0.00296222	0.00572576	0.00242488	0.00559824	0.00572752	0.0454048	0.00611213	0.00297103	0.00427514	0.00187701	0.00937924	0.0100932	0.00525785	0.00656418	0.0231615	0.000974543	0.0505695	0.0354763	0.0191178	0.00663252	0.00577148	0.1278409
23652	-926.2174	-1069.996	143.779	0.0106401	0.00184869	0.00333975	0.000607145	0.000448808	0.000430814	0.00083417	0.000280743	0.00437053	0.00299888	0.00216467	0.00268991	0.00126174	0.00125727	3.5858e-05	0.000703084	0.000685428	0.000165659	0.00057286	8.333e-06	0.00140715	0.000215393	0.00146204	0.00156899	0.000490324	0.0022663	0.000628574	0.00300288	0.00333953	0.00452836	0.00187742	0.000629372	1.802e-05	0.00022401	0.00151981	0.0015085	0.00179742	0.00842557	0.00421768	0.00294087	0.000234412	0.00473489	0.0024486	0.00287881	0.00359012	0.0044625	0.000998692	0.00194185	0.00372884	0.00223889	0.0187313	0.000325561	0.0107736	8.21278e-05	0.000585079	0.000463697	1.33689e-05	0.00219498	0.00372855	0.00244	0.0256248	0.00673456	0.000360901	0.0145726	0.00127455	0.00340233	0.00185491	0.00448765	0.0017765	0.00768594	0.00120645	0.00131744	0.00122914	8.71738e-05	0.00348353	0.00270722	0.000394485	0.0013465	0.00621245	1.88907e-05	0.00894297	0.0125975	0.000763619	0.00177899	0.00106044	0.0268871	0.171429	0.576831	1.73361	5.83331	37.1926	2.614696	0.0417373	0.00725173	0.0131007	0.00238161	0.00176051	0.00168993	0.00327215	0.00110126	0.017144	0.0117636	0.00849121	0.0105515	0.00494935	0.00493184	0.000140658	0.00275794	0.00268869	0.000649823	0.00224713	3.26874e-05	0.00551974	0.000844911	0.00573505	0.00615457	0.00192337	0.00888988	0.00246567	0.0117792	0.0130998	0.0177631	0.00736446	0.0024688	7.06861e-05	0.000878712	0.00596167	0.00591732	0.00705063	0.0330505	0.0165445	0.011536	0.000919514	0.0185733	0.00960498	0.0112925	0.0140827	0.0175048	0.00391751	0.00761719	0.0146269	0.00878235	0.0734764	0.00127706	0.042261	0.000322158	0.00229506	0.00181892	5.24415e-05	0.00861012	0.0146258	0.00957126	0.100517	0.0264173	0.00141568	0.0571633	0.00499961	0.0133461	0.00727616	0.0176034	0.00696856	0.0301492	0.00473246	0.00516783	0.00482149	0.000341952	0.0136647	0.0106195	0.00154742	0.00528185	0.0243692	7.41016e-05	0.0350801	0.0494157	0.0029954	0.00697834	0.00415971	0.2549302
23688	-929.6292	-1072.814	143.1853	0.00371552	0.00119296	0.00495859	0.000246801	0.000256579	0.00320947	0.000432836	0.00190744	0.00167315	0.00272561	0.000656886	0.000326095	0.000389939	0.000686936	0.000453497	0.000715184	0.00109396	2.88301e-05	0.000778273	0.000156406	0.000349714	2.52595e-05	0.00124444	0.000190948	0.000408004	0.00176157	0.000666827	0.00132197	0.00180098	0.00135492	0.00160768	0.000805383	0.00011214	0.000898148	0.000594138	0.00208842	0.00168687	0.00308028	0.00214083	0.00036106	0.000441161	0.00199817	0.000368566	0.00151512	0.00147397	0.00181289	0.00253567	0.000905077	0.000602941	0.000198727	0.000481133	0.00102108	0.000280429	5.79515e-05	0.00284063	0.000905728	0.000293584	0.000776038	0.00501497	0.00802536	0.00151347	0.00088464	0.00205165	0.00481164	0.00731164	8.13588e-05	0.00713714	0.000412113	0.00100473	0.00177298	0.000362057	0.000917451	0.00374355	0.00231342	0.000727002	0.0116852	0.00152429	0.00851511	0.00034443	0.000484393	9.99317e-05	0.00334405	8.41865e-05	0.000116042	0.00103211	0.0194524	0.146396	0.549111	1.82113	6.83081	51.4075	2.848736	0.0261788	0.00840536	0.0349373	0.00173891	0.00180781	0.0226134	0.00304968	0.0134394	0.0117887	0.0192041	0.00462829	0.00229761	0.00274744	0.00484002	0.00319525	0.00503905	0.00770781	0.000203131	0.00548357	0.00110201	0.00246402	0.000177974	0.0087681	0.00134538	0.00287472	0.0124117	0.00469834	0.00931432	0.0126894	0.00954654	0.0113274	0.00567458	0.000790119	0.00632818	0.00418619	0.0147146	0.0118854	0.021703	0.0150839	0.00254396	0.00310834	0.0140787	0.00259685	0.0106753	0.0103853	0.0127733	0.0178659	0.006377	0.00424821	0.00140019	0.00338997	0.00719435	0.00197585	0.000408315	0.0200145	0.00638159	0.00206854	0.00546782	0.0353346	0.0565452	0.0106636	0.00623301	0.0144555	0.0339019	0.0515165	0.000573239	0.0502869	0.00290367	0.00707917	0.0124921	0.00255099	0.00646419	0.0263764	0.0162999	0.00512232	0.0823314	0.0107399	0.0599958	0.00242679	0.00341295	0.0007041	0.0235615	0.000593162	0.000817612	0.00727206	0.1419283
23724	-930.2566	-1073.836	143.5791	0.00987301	0.00214405	0.00385865	0.000500052	8.7795e-05	0.00085375	0.0019406	0.00336411	0.00111252	0.000803879	0.000861944	0.00140359	0.000559585	0.00258598	0.000615298	0.000843231	0.00397258	0.0010946	0.00233474	0.000445462	0.000359873	0.00205866	0.00254655	1.4403e-05	1.73955e-05	0.000406352	6.20284e-05	0.00111758	0.00327368	0.00313709	0.00135184	0.000607453	0.000315636	0.000839526	0.000422931	0.00319984	0.000313636	0.00185281	0.000865731	0.00109885	0.000528552	0.00442219	0.000331516	0.00229769	0.0101889	0.00155741	0.000334191	0.00175293	0.00441839	0.00157018	0.0065424	0.000276855	0.00487965	0.000233359	0.000145386	0.00195219	0.00281886	0.000270202	0.000104662	0.00307553	0.0114184	0.00487246	0.00056848	0.0169638	0.00116461	0.00138821	0.00155492	0.00317728	0.000558225	0.0090563	0.000245703	0.00270425	0.00310237	0.000405095	0.0048654	0.00284566	0.00150389	0.00151604	0.00677948	1.17679e-05	0.00696706	0.0147558	0.0060625	0.00163711	0.00196603	0.0229509	0.158693	0.563104	1.77587	6.30148	43.5713	2.72915	0.0455168	0.00988457	0.0177892	0.00230535	0.000404755	0.00393598	0.00894659	0.0155093	0.00512896	0.00370606	0.00397375	0.00647087	0.00257981	0.011922	0.00283666	0.00388749	0.0183145	0.00504635	0.0107637	0.00205368	0.0016591	0.00949089	0.0117401	6.64013e-05	8.0197e-05	0.00187338	0.000285965	0.00515229	0.0150924	0.0144627	0.0062323	0.00280049	0.00145515	0.0038704	0.00194981	0.014752	0.00144593	0.00854188	0.00399122	0.00506595	0.00243674	0.0203873	0.00152836	0.0105928	0.046973	0.00717999	0.0015407	0.00808142	0.0203698	0.0072389	0.0301619	0.00127636	0.0224963	0.00107584	0.000670264	0.00900004	0.0129956	0.00124569	0.000482517	0.0141789	0.0526415	0.0224631	0.00262082	0.0782071	0.0053691	0.00639997	0.00716852	0.014648	0.00257354	0.0417516	0.00113275	0.0124672	0.0143026	0.00186758	0.0224306	0.0131192	0.00693328	0.00698928	0.0312549	5.42526e-05	0.0321197	0.0680274	0.0279495	0.00754745	0.00906385	0.2169092
23760	-914.2992	-1058.56	144.2606	0.00973478	0.00486262	0.00186089	0.000733653	0.0011027	0.000661267	0.00362896	0.00733665	0.00427632	0.00389144	0.00250568	0.00129917	0.00150598	0.00522981	0.000392555	0.00222702	0.00358671	0.00101781	0.00319486	0.000176789	0.000675587	0.00448965	0.00387081	7.10074e-06	0.000366135	0.000886197	0.000494975	0.00369119	0.0410399	0.00306778	0.00153462	0.00165915	0.00120401	0.000485619	0.00134981	0.00240841	0.00113108	0.00632406	0.00502225	0.00423616	0.00157019	0.0026107	0.00217715	0.00249313	0.0245787	0.00221896	0.000950585	0.00126564	0.00722495	0.00499042	0.0148968	0.00244765	0.0175091	0.000508924	0.00302688	0.0219676	0.00895665	0.00573817	0.000412014	0.00305383	0.0339791	0.00301161	0.00189373	0.0369958	0.00335731	0.00487816	0.00150258	0.004472	0.00107789	0.00442444	0.00103888	0.00666849	0.00309856	0.00083821	0.00495404	0.0229275	0.00511004	0.000982185	0.011033	0.000987294	0.0150418	0.0167041	0.00502501	0.00256013	0.00428149	0.0407198	0.209893	0.614435	1.62751	4.76433	24.5581	2.314574	0.0207737	0.0103766	0.00397106	0.00156559	0.00235312	0.00141112	0.00774407	0.0156562	0.00912552	0.0083042	0.00534703	0.00277239	0.00321372	0.0111602	0.000837699	0.00475237	0.00765391	0.00217197	0.00681771	0.00037726	0.00144168	0.00958075	0.00826017	1.51527e-05	0.00078132	0.00189111	0.00105626	0.00787687	0.0875777	0.00654654	0.00327483	0.00354056	0.00256931	0.00103629	0.00288045	0.00513947	0.00241368	0.0134953	0.0107173	0.00903981	0.00335073	0.00557114	0.00464596	0.00532026	0.05245	0.00473519	0.00202852	0.00270083	0.0154178	0.0106494	0.0317893	0.0052232	0.0373637	0.00108603	0.00645926	0.0468782	0.0191132	0.012245	0.000879222	0.00651676	0.0725101	0.00642667	0.00404116	0.0789476	0.00716438	0.0104098	0.00320645	0.00954308	0.00230017	0.00944159	0.00221693	0.0142303	0.00661221	0.00178871	0.0105718	0.0489264	0.0109047	0.00209595	0.023544	0.00210685	0.0320986	0.035646	0.0107232	0.00546323	0.00913655	0.4686114
23796	-914.7283	-1059.176	144.4474	0.0371889	0.0187523	0.00254259	0.00253419	0.000927969	0.0013333	0.0004589	0.00682407	0.0140865	0.0114898	0.00245097	0.00122622	0.000492269	0.00300218	0.00219297	0.00204859	0.00324462	0.00126596	0.00140756	0.00176447	0.00225088	0.00493379	0.00272119	0.000723322	0.000138109	0.00282117	0.00111509	0.0018636	0.0506548	0.00340885	0.00398127	0.00182328	0.00258238	0.00477438	0.00345849	0.00670873	0.00030397	0.013892	0.0016792	0.00465522	0.00420028	0.00677551	0.00448197	0.00301725	0.0224047	0.00604527	0.00305318	0.00713888	0.00421154	0.00838705	0.0192136	0.00176068	0.0255127	0.00166185	0.00210801	0.0241408	0.011803	0.00902416	0.000624984	0.00163889	0.0333471	0.0129193	0.00118715	0.0236529	0.003687	0.00458607	0.000703161	0.00151851	0.00821111	0.000384318	0.00546092	0.0116884	0.00323788	0.00257858	0.00713427	0.0250599	0.00643293	0.0070349	0.0139695	0.00429971	0.0155532	0.0356839	0.0109873	0.0055157	0.00745773	0.0553603	0.243812	0.643832	1.5532	4.10153	18.0635	2.092484	0.0572825	0.0288843	0.00391637	0.00390344	0.00142936	0.00205369	0.000706849	0.0105112	0.0216976	0.0176978	0.00377526	0.00188875	0.000758247	0.00462429	0.00337785	0.00315546	0.00499772	0.00194996	0.00216808	0.00271784	0.00346705	0.00759957	0.00419147	0.00111414	0.00021273	0.00434548	0.00171759	0.00287053	0.0780242	0.00525068	0.00613239	0.00280842	0.00397766	0.00735403	0.00532715	0.0103335	0.000468208	0.021398	0.00258648	0.00717049	0.00646974	0.0104364	0.00690362	0.00464749	0.0345102	0.0093116	0.00470284	0.0109961	0.00648707	0.0129187	0.029595	0.002712	0.0392975	0.00255976	0.00324699	0.0371844	0.0181803	0.0139	0.00096267	0.00252441	0.0513648	0.0198997	0.00182858	0.0364329	0.00567913	0.00706397	0.00108309	0.00233898	0.0126477	0.000591969	0.0084115	0.0180037	0.00498735	0.00397182	0.010989	0.0386	0.00990871	0.0108359	0.0215174	0.00662289	0.0239567	0.0549643	0.0169239	0.00849589	0.0114872	0.6492198
23832	-910.4684	-1054.662	144.1937	0.0194445	0.00410813	0.00297594	0.000234708	0.00146442	0.000807265	0.000128138	0.00226707	0.0079444	0.00134759	0.00176207	0.00160176	2.04414e-05	0.00135236	0.000740001	0.0021633	0.000875508	0.000244706	1.65354e-05	0.000339779	0.00218256	0.000771571	0.00204175	0.00428341	6.89408e-05	0.00240141	0.00118419	0.00302625	0.0162708	0.00165806	0.00189986	0.00100545	0.00454164	0.00295714	0.000389716	0.00456616	0.00112747	0.00309464	0.00596813	0.000144449	0.00244678	0.00550338	0.00145087	0.00119736	0.015827	0.00289851	0.00435076	0.00545929	0.000180298	0.00233393	0.00102567	0.0048465	0.00228708	0.00343816	0.000898975	0.003756	0.0068539	0.00645389	0.0105693	0.0151104	0.00557153	2.7515e-05	0.00297771	0.00691121	0.0369976	0.00621271	0.00951153	0.00198843	0.00349422	0.00955988	0.000139147	0.00179882	0.0059124	0.00215319	0.00111277	0.0219364	0.0114799	0.026514	0.000702032	0.000545448	0.000626086	0.000963007	0.00105636	0.00413577	0.00560215	0.0390255	0.205588	0.610475	1.63807	4.8641	25.6243	2.345303	0.0519573	0.0109772	0.00795197	0.000627159	0.00391304	0.00215708	0.000342395	0.00605781	0.0212281	0.00360086	0.0047084	0.00428004	5.4621e-05	0.00361361	0.00197734	0.00578052	0.00233943	0.000653873	4.41838e-05	0.000907917	0.00583199	0.0020617	0.00545572	0.0114456	0.000184215	0.00641675	0.00316426	0.00808639	0.043477	0.00443047	0.00507659	0.00268665	0.0121356	0.00790173	0.00104135	0.0122012	0.0030127	0.00826912	0.0159473	0.000385979	0.00653799	0.0147055	0.00387684	0.00319945	0.0422911	0.00774504	0.0116256	0.0145877	0.00048177	0.00623645	0.00274068	0.0129502	0.00611126	0.00918704	0.00240213	0.0100363	0.0183142	0.0172453	0.028242	0.0403761	0.0148876	7.35222e-05	0.00795668	0.0184673	0.0988606	0.0166009	0.0254156	0.00531323	0.00933684	0.0255448	0.000371813	0.00480659	0.0157984	0.00575349	0.00297342	0.0586157	0.0306753	0.0708476	0.00187589	0.00145748	0.00167295	0.00257323	0.00282267	0.0110511	0.0149694	0.3742401
23868	-913.9641	-1058.362	144.3981	0.0189185	0.0066991	0.00395624	0.000376981	0.00217742	0.000892104	0.00325973	0.00606718	0.00776612	0.00198801	0.00139811	0.00129503	0.000147595	0.000714347	0.00126777	0.00348047	0.00269203	0.000620531	1.59189e-05	0.00129387	0.00570135	0.00547343	0.00464175	0.00631905	0.000595331	0.00354265	0.000752644	0.00404646	0.017602	0.00213284	0.00519632	0.00401613	0.00101537	0.0038953	0.00131004	0.00655938	0.00116794	0.00585952	0.00546887	0.00135972	0.00419859	0.00556215	0.00346114	0.00344788	0.0121319	0.00401177	0.00745892	0.00150821	0.000697003	0.00601757	0.00336715	0.000926963	0.00498606	0.0019431	0.00370198	0.00471813	0.00652601	0.0237275	0.0141321	0.0212344	0.0138864	4.8106e-05	0.00691624	0.0194481	0.0545803	0.0111505	0.00964488	0.00509525	0.00799638	0.000929612	0.00442021	0.000493392	0.00246435	0.0026376	0.002377	0.0204626	0.0109581	0.0460779	0.00424213	0.00171517	0.000728455	0.00988797	0.000508872	0.0047148	0.00268265	0.0492214	0.230229	0.63242	1.58123	4.3435	20.3164	2.17747	0.0357283	0.0126515	0.00747153	0.000711945	0.00411215	0.00168478	0.00615614	0.0114581	0.0146667	0.00375445	0.00264039	0.00244573	0.00027874	0.00134908	0.00239423	0.00657303	0.00508402	0.0011719	3.00636e-05	0.00244352	0.0107673	0.0103368	0.00876615	0.0119338	0.00112431	0.00669045	0.0014214	0.00764192	0.0332422	0.00402795	0.00981347	0.00758463	0.00191757	0.00735644	0.00247407	0.0123877	0.00220571	0.011066	0.0103282	0.0025679	0.00792922	0.0105044	0.00653651	0.00651147	0.0229115	0.00757641	0.0140865	0.00284833	0.00131632	0.0113644	0.00635901	0.00175061	0.00941639	0.00366963	0.00699135	0.00891039	0.0123247	0.0448105	0.0266891	0.0401021	0.026225	9.08502e-05	0.0130616	0.0367285	0.103077	0.0210583	0.0182148	0.0096226	0.0151015	0.00175561	0.00834776	0.000931793	0.00465402	0.00498122	0.00448906	0.0386446	0.0206948	0.0870201	0.00801145	0.00323917	0.00137572	0.0186739	0.000961028	0.0089041	0.00506631	0.5295085
23904	-935.0389	-1079.253	144.2142	0.0147865	0.00246663	0.00319556	0.000766906	0.00362381	0.000626987	0.000319473	0.00199986	0.00702622	0.00351512	0.000646901	0.00272651	0.00136652	0.00422072	0.000229162	0.00548644	0.00664785	0.00218948	0.00139096	0.00042718	0.00300025	0.00448931	0.00278965	0.00158374	0.00209948	8.27239e-05	0.00268266	0.00733429	0.0182114	0.00334673	0.0016639	0.00121766	0.00886286	0.00191273	0.000919522	0.00107573	0.00011317	0.0068422	0.00321866	0.00157791	0.00204052	0.00243949	0.00334149	0.0121861	0.00168332	0.00261469	0.00132671	0.00198126	0.00531422	0.00200673	0.0371462	0.0151051	0.015571	0.000446316	0.0162703	0.00154246	0.00145051	0.004511	0.00684844	0.00024289	0.0267234	0.0112747	0.00332453	0.0172265	0.00497842	0.00776142	0.000110293	0.00591615	0.00494863	0.000266099	0.00106777	0.00557068	0.00100788	0.00288937	0.00369479	0.0172618	0.00156282	0.00218632	0.00585026	0.00270225	0.00297576	0.0279164	0.000444321	0.000192594	0.00306638	0.0386265	0.20456	0.609521	1.64063	4.88854	25.889	2.352733	0.0342541	0.00571412	0.00740275	0.00177659	0.00839483	0.00145246	0.000740084	0.00463282	0.0162768	0.00814304	0.0014986	0.00631617	0.00316564	0.00977762	0.000530871	0.0127097	0.0154002	0.00507209	0.00322227	0.000989595	0.0069503	0.0103998	0.00646244	0.00366885	0.00486359	0.000191636	0.00621458	0.0169904	0.0421881	0.00775295	0.00385455	0.00282081	0.0205315	0.00443098	0.00213014	0.00249201	0.000262167	0.0158505	0.00745626	0.00365534	0.00472701	0.00565127	0.00774081	0.0282301	0.00389953	0.00605711	0.00307343	0.00458973	0.0123108	0.00464873	0.086052	0.0349922	0.0360714	0.00103392	0.0376915	0.00357323	0.00336022	0.0104501	0.0158649	0.000562673	0.0619067	0.0261188	0.00770151	0.0399064	0.0115329	0.0179799	0.000255503	0.0137052	0.0114639	0.000616439	0.00247357	0.0129049	0.00233483	0.00669344	0.00855926	0.0399882	0.00362039	0.00506478	0.0135526	0.00625997	0.00689357	0.0646705	0.0010293	0.000446157	0.0071035	0.4316718
23940	-937.994	-1082.557	144.5635	0.0145412	0.0176776	0.00400056	0.00189192	0.010831	0.00909374	0.000129076	0.00792716	0.00586158	0.00411625	0.00931092	0.00794172	0.000823787	0.00768133	0.00154946	0.00761725	0.00977369	0.000934987	0.00025524	0.000100067	0.00463988	0.00978766	0.00446341	0.00221243	0.00374649	0.00581533	0.00206178	0.0029687	0.0202841	0.0083961	0.00282339	0.00130716	0.00615516	0.00695521	0.00373908	0.00630317	0.000601146	0.0277295	0.0238209	0.000260509	0.0091196	0.0104597	0.00587815	0.00988142	0.0264178	0.00881193	0.0217076	0.00636888	0.00302555	0.000591348	0.00472121	0.00186832	0.00498018	0.00354901	0.0173975	0.00837755	0.00761989	0.000866239	0.0161526	0.0355398	0.0325238	0.000986375	0.0072461	0.022993	0.0367392	0.00828271	0.0239445	0.000707288	0.0192703	0.00188835	0.0110279	0.00850887	0.00204328	0.00245672	0.00177239	0.0252654	0.0227738	0.0308193	0.00596444	0.00322213	0.00021621	0.00600883	0.00518691	0.00232509	0.0118562	0.0712519	0.275744	0.669034	1.49469	3.62655	14.0347	1.910011	0.0190456	0.0231535	0.00523981	0.00247798	0.0141861	0.0119107	0.00016906	0.0103828	0.00767732	0.00539135	0.0121952	0.0104018	0.00107897	0.0100608	0.00202944	0.00997684	0.0128013	0.00122462	0.000334305	0.000131065	0.00607717	0.0128196	0.00584604	0.00289777	0.00490704	0.00761674	0.00270046	0.00388832	0.0265676	0.010997	0.00369799	0.00171208	0.00806185	0.00910972	0.00489734	0.0082557	0.000787362	0.0363193	0.0311999	0.000341206	0.0119446	0.0136998	0.00769902	0.0129424	0.0346013	0.0115416	0.028432	0.00834177	0.00396277	0.00077453	0.0061837	0.00244707	0.00652289	0.00464839	0.0227868	0.0109727	0.0099803	0.00113457	0.0211562	0.0465489	0.0425986	0.00129192	0.00949072	0.0301155	0.0481199	0.0108484	0.0313618	0.000926384	0.0252397	0.0024733	0.0144439	0.0111447	0.00267622	0.00321774	0.00232143	0.0330918	0.0298284	0.0403662	0.00781204	0.00422024	0.000283186	0.00787018	0.00679365	0.00304533	0.0155289	0.7634931
23976	-917.5295	-1061.85	144.3204	0.0234343	0.0264058	0.0142692	0.00489392	0.00445712	0.00175932	0.002327	0.00611549	0.0228825	0.00128549	0.00111452	0.00787858	0.00374281	0.00757543	0.00106138	0.0079795	0.00428142	0.000177428	0.00181153	0.0014096	0.00587451	0.00713827	0.011053	0.00584021	0.000742134	0.00112047	0.000617108	0.00403352	0.0298557	0.00320054	0.00526326	0.00188532	0.0066356	0.00928997	0.00838656	0.00946058	0.000779334	0.0112566	0.00605098	0.0123678	0.00431475	0.0113505	0.00330818	0.00947	0.0063842	0.00137508	0.00220107	0.00108887	0.00565621	0.00130246	0.0981642	0.0367719	0.0328348	0.00709698	0.0271528	0.00610392	0.00860943	0.0438292	0.00426396	0.000557145	0.113177	0.0214541	0.00969135	0.0608022	0.00610821	0.0163545	0.00275345	0.0286236	0.000272773	0.000745418	0.003316	0.0235188	0.0331232	0.00296785	0.00551622	0.0308977	0.0123958	0.00687526	0.0318267	0.00545195	0.00511198	0.107395	0.00697495	0.00759599	0.00852843	0.0840263	0.298837	0.686033	1.45766	3.3463	11.901	1.790771	0.0203949	0.022981	0.0124185	0.00425918	0.00387904	0.00153114	0.00202519	0.00532231	0.0199147	0.00111876	0.000969968	0.00685674	0.00325737	0.0065929	0.000923724	0.00694456	0.00372613	0.000154415	0.00157658	0.00122678	0.00511259	0.00621244	0.00961946	0.00508274	0.00064588	0.000975145	0.00053707	0.00351038	0.0259835	0.00278543	0.00458062	0.00164079	0.00577497	0.00808507	0.00729883	0.00823356	0.000678255	0.00979665	0.00526618	0.0107637	0.00375513	0.00987838	0.00287911	0.00824175	0.00555618	0.00119673	0.0019156	0.000947648	0.0049226	0.00113353	0.0854324	0.0320026	0.0285761	0.00617651	0.0236311	0.00531225	0.0074928	0.0381446	0.00371093	0.000484884	0.098498	0.0186716	0.00843439	0.0529162	0.00531598	0.0142333	0.00239633	0.0249111	0.000237395	0.000648738	0.00288592	0.0204684	0.0288271	0.00258293	0.00480077	0.0268903	0.0107881	0.00598355	0.0276988	0.00474484	0.00444896	0.0934658	0.0060703	0.0066108	0.0074223	1.149028
