Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
22104	-931.1162	-1075.459	144.3425	0.0155297	0.00520909	0.0136873	0.000305599	0.00107957	7.3608e-05	0.00272668	0.00178733	0.00193395	0.00078079	0.00455522	0.0038507	0.00389907	0.0049667	0.00164099	0.00595897	0.000305772	0.000149528	0.00879668	0.00194265	0.00321649	0.00092854	0.00501422	0.000981817	0.00416441	0.0046384	0.00255428	0.00113543	0.02377	0.00482546	0.000774664	2.54862e-05	0.00296267	0.00279803	0.000503138	0.000494894	0.00517402	0.0100518	0.00780315	0.00244126	0.0048689	0.00443189	0.00317886	0.00413723	0.020685	0.000343588	0.00452188	0.00310865	0.00377179	0.0255705	0.000441681	0.000296475	0.00199123	0.00758619	0.0267908	0.0129237	0.0113763	0.0032122	0.00392915	0.0141878	0.0235589	0.00219619	0.0133211	0.00443525	0.00930828	0.0219502	0.0027826	0.00297455	0.0104912	0.00414827	0.00600239	0.0238853	0.00815524	0.00308975	0.0027134	0.00488576	0.00395478	0.00698259	0.000862355	0.00141806	0.00826561	6.99457e-05	0.00677958	0.00288288	0.0195083	0.0455048	0.22158	0.62491	1.60023	4.51304	21.9757	2.234238	0.0301305	0.0101066	0.0265559	0.00059292	0.00209457	0.000142813	0.00529026	0.00346776	0.00375223	0.00151488	0.00883798	0.00747107	0.00756492	0.00963633	0.00318382	0.0115615	0.000593254	0.000290113	0.0170672	0.00376911	0.00624059	0.00180154	0.00972852	0.00190491	0.00807974	0.00899936	0.00495579	0.00220294	0.0461182	0.00936228	0.00150299	4.94481e-05	0.00574814	0.0054287	0.000976182	0.000960187	0.0100386	0.0195024	0.0151396	0.0047365	0.00944657	0.00859868	0.00616757	0.00802699	0.0401328	0.000666625	0.00877329	0.00603135	0.00731797	0.0496116	0.000856943	0.000575217	0.00386336	0.0147186	0.0519792	0.0250744	0.0220722	0.00623226	0.00762329	0.027527	0.0457086	0.00426102	0.0258454	0.00860521	0.0180598	0.0425876	0.00539876	0.00577118	0.0203548	0.00804841	0.0116458	0.0463419	0.0158227	0.00599468	0.00526449	0.00947927	0.007673	0.0135475	0.00167313	0.00275131	0.0160368	0.000135708	0.0131536	0.00559333	0.0378498	0.5154146
22140	-942.1147	-1086.623	144.5084	0.0397097	0.00197566	0.0119955	0.00544456	0.00212702	8.75875e-05	0.000605244	0.00602678	0.0195344	0.00977335	0.00112999	0.00287773	0.00253901	0.000617639	0.0033981	0.0013462	0.00997835	0.000283436	0.00429846	0.00485957	0.00571624	2.2827e-05	0.0141206	0.00688537	0.00586423	0.00384188	0.00204549	0.00650416	0.0106937	0.00949624	0.0150073	0.000266805	0.00100125	0.000657044	0.000476349	0.00761964	0.00222769	0.0213515	0.00592586	0.000932006	0.00865442	0.00542192	0.00754048	0.00277702	0.00648745	0.0116144	0.00340902	0.00283384	0.00615314	0.0187577	0.00760219	0.0194665	0.00258213	0.0501281	0.00430947	0.00423252	0.00365182	0.0206493	0.00448396	0.034807	0.0111726	0.00684477	0.000297205	0.0255403	0.0194927	0.00582647	0.000739442	0.0583567	0.0350671	0.00789077	0.00056752	0.00371023	0.0059531	0.0307788	0.00829419	0.00327742	0.0579218	0.0150104	0.0105302	0.0111341	0.00219958	0.0102142	0.00623911	0.0100385	0.0160701	0.0713305	0.275892	0.669146	1.49444	3.6246	14.0192	1.909214	0.0473866	0.0023576	0.0143146	0.00649714	0.00253823	0.00010452	0.000722253	0.00719191	0.0233109	0.0116628	0.00134845	0.00343407	0.00302987	0.000737044	0.00405504	0.00160646	0.0119074	0.000338232	0.00512947	0.00579904	0.00682134	2.724e-05	0.0168505	0.00821649	0.00699794	0.00458461	0.00244094	0.00776158	0.0127611	0.0113321	0.0179086	0.000318385	0.00119481	0.000784068	0.000568439	0.00909272	0.00265836	0.0254792	0.00707149	0.00111219	0.0103275	0.00647012	0.00899825	0.00331388	0.00774165	0.0138598	0.00406807	0.0033817	0.00734269	0.0223841	0.00907189	0.0232298	0.00308133	0.0598191	0.0051426	0.00505077	0.00435781	0.0246413	0.00535082	0.0415361	0.0133326	0.00816804	0.000354662	0.0304779	0.0232612	0.00695287	0.000882395	0.0696385	0.0418464	0.00941626	0.000677236	0.00442751	0.00710398	0.0367291	0.00989767	0.00391103	0.0691196	0.0179123	0.0125659	0.0132866	0.00262481	0.0121889	0.00744529	0.0119792	0.0191768	0.8379942
22176	-936.8967	-1081.453	144.5561	0.0288477	0.00584765	0.0101911	0.00206064	0.0049556	0.00131095	0.00601382	0.00785347	0.00390732	0.00499996	0.00567664	0.00603998	0.00658105	0.0011265	0.00315522	0.00203651	0.00725209	0.000473056	0.00604158	0.00174998	0.00254265	0.00436233	0.00395889	0.00157197	0.00621029	0.00704535	0.00530396	0.000825795	0.0183542	0.0041121	0.0105277	0.000140707	0.00117316	0.00931325	0.00333295	0.00659106	0.00175925	0.0128328	0.00492503	0.00614113	0.00218308	0.00239618	0.00911246	0.00536273	0.0155015	0.00206975	0.0124968	0.0027575	0.00445323	0.0206204	0.0180806	0.000305949	0.00336028	0.0285517	0.00348172	0.0241913	0.00768378	0.0068587	0.0185668	0.0392843	0.00950642	0.00416359	0.0158609	0.00562681	0.0111472	0.00449642	0.000948896	0.00195125	0.000428493	0.0170599	0.00114534	0.03982	0.0107515	0.00744774	0.00706262	0.00158102	0.00355842	0.00650233	0.000162063	0.00449388	0.00585427	3.7834e-05	0.00212208	0.00193911	0.0283993	0.0642306	0.26214	0.658556	1.51847	3.81476	15.5689	1.985023	0.0446192	0.00904464	0.0157627	0.00318722	0.0076649	0.00202767	0.00930166	0.0121471	0.00604351	0.00773352	0.00878015	0.00934212	0.010179	0.00174237	0.00488023	0.0031499	0.0112169	0.000731682	0.00934461	0.00270672	0.00393276	0.00674729	0.00612327	0.00243138	0.00960556	0.0108972	0.00820371	0.00127727	0.0283887	0.00636024	0.0162833	0.000217634	0.00181454	0.014405	0.00515513	0.0101945	0.00272105	0.0198487	0.00761761	0.00949858	0.0033766	0.0037062	0.0140944	0.00829462	0.0239764	0.00320131	0.019329	0.00426507	0.00688788	0.0318939	0.0279655	0.000473216	0.0051974	0.0441614	0.00538522	0.037417	0.0118846	0.0106085	0.0287176	0.0607616	0.0147037	0.00643989	0.0245323	0.00870307	0.0172416	0.00695469	0.00146767	0.00301803	0.000662756	0.0263867	0.00177151	0.0615903	0.0166295	0.0115195	0.0109239	0.00244538	0.00550387	0.0100573	0.000250665	0.00695076	0.0090549	5.85184e-05	0.00328226	0.00299925	0.0439256	0.6465314
22212	-926.2291	-1070.341	144.1116	0.00874729	0.0070938	0.00584295	0.000551526	9.34706e-06	0.000210699	0.000316851	0.00152156	0.00166925	0.00484921	0.000867534	0.00114825	0.00380921	0.00104108	0.00187228	0.00170651	0.000497562	0.00214453	0.00474129	5.21337e-06	0.0012591	0.000782547	0.00388823	0.000340016	0.000989104	0.00103642	0.00306104	0.00035923	0.00392998	0.00228557	0.00218719	3.32269e-05	0.00193001	0.00241471	0.00344241	0.00099549	0.0012419	0.00668851	0.00468731	0.00226132	0.00206117	0.00920963	0.0061102	0.00278065	0.0022856	0.0029737	0.00826869	0.00519122	0.00026765	0.0044461	0.000718689	0.00130463	0.0116498	0.000678085	0.00786077	0.000606515	0.00116908	0.00825038	0.00925976	0.0017916	0.0243004	0.000202881	0.000409708	0.00306437	0.0215131	0.00648577	0.00479905	0.000111333	0.00836443	0.00400315	0.00250906	0.00229124	0.0048139	0.0189019	0.000127478	0.00239814	0.00178617	0.00515727	0.0168065	0.0018653	0.00217216	0.00054123	0.00114277	0.0065184	0.0116206	0.0366172	0.199299	0.604587	1.65402	5.01758	27.3096	2.391361	0.0264069	0.0214153	0.0176391	0.00166499	2.82176e-05	0.000636073	0.000956532	0.00459341	0.00503926	0.0146391	0.00261897	0.00346642	0.0114995	0.00314289	0.00565216	0.00515175	0.00150208	0.00647408	0.0143134	1.57385e-05	0.00380106	0.00236241	0.0117381	0.00102646	0.00298598	0.00312882	0.00924089	0.00108447	0.0118641	0.00689984	0.00660285	0.000100308	0.00582646	0.00728969	0.0103922	0.00300526	0.00374913	0.0201918	0.0141504	0.00682664	0.0062224	0.0278027	0.0184459	0.00839444	0.00689993	0.00897722	0.0249621	0.0156716	0.000808001	0.0134222	0.00216963	0.00393852	0.0351692	0.00204705	0.0237307	0.00183099	0.0035293	0.0249069	0.0279541	0.00540862	0.0733597	0.000612471	0.00123686	0.00925096	0.0649452	0.0195797	0.0144877	0.0003361	0.0252512	0.012085	0.00757455	0.00691696	0.0145326	0.0570623	0.000384839	0.00723969	0.00539223	0.0155691	0.0507367	0.00563112	0.00655749	0.0016339	0.00344989	0.0196782	0.0350812	0.3312494
22248	-933.4669	-1077.686	144.2193	0.0180247	0.0123459	0.0028173	0.00070246	2.01274e-05	0.0012203	0.0014385	0.000827723	0.00476127	0.0137889	0.000713489	0.00144986	0.00132604	0.00427143	0.000958463	0.00194753	0.00193808	0.00180292	0.0154954	0.00016828	0.000412452	0.000638777	0.00185134	0.000261803	0.00365111	9.71194e-05	0.000120202	0.00386802	0.00422388	0.00271449	0.00313546	0.000342871	0.00184021	0.000603569	0.0024231	0.00603353	0.00728105	0.00758175	0.00226158	0.00209664	0.00410734	0.0105141	0.0015055	0.00319285	0.00671705	0.00112966	0.00943727	0.00616544	0.00113673	0.00358399	0.000873155	0.00150836	0.0132437	0.00223346	0.0104635	0.00240962	0.0149765	0.0116239	0.0066446	0.0023392	0.0375234	0.000803771	0.000433345	0.00308013	0.0228969	0.00874599	0.00219156	2.29043e-05	0.00800458	0.000931242	0.000397401	0.00143286	0.00389217	0.0292023	0.000965414	0.00132444	0.00589872	0.0119945	0.0159704	0.00114767	0.00305687	0.00127792	0.000577127	0.00459759	0.017003	0.0388527	0.205143	0.610063	1.63918	4.87464	25.7382	2.348512	0.0414708	0.0284052	0.00648198	0.0016162	4.63086e-05	0.00280765	0.00330967	0.00190441	0.0109546	0.0317251	0.00164158	0.00333581	0.00305092	0.00982762	0.00220521	0.00448082	0.00445909	0.00414812	0.0356516	0.000387175	0.00094896	0.00146968	0.00425952	0.000602349	0.00840038	0.00022345	0.000276557	0.00889946	0.00971821	0.00624543	0.00721401	0.000788869	0.0042339	0.00138868	0.00557502	0.0138818	0.0167521	0.0174439	0.0052034	0.00482391	0.00945007	0.0241905	0.00346381	0.00734604	0.0154544	0.00259909	0.0217131	0.0141853	0.00261536	0.00824595	0.00200894	0.0034704	0.0304708	0.00513871	0.0240741	0.00554399	0.0344575	0.026744	0.0152877	0.00538197	0.0863329	0.0018493	0.00099703	0.00708669	0.0526807	0.0201226	0.0050423	5.26976e-05	0.0184168	0.00214258	0.000914331	0.0032967	0.00895502	0.0671879	0.0022212	0.00304724	0.0135716	0.0275968	0.0367444	0.00264052	0.00703318	0.00294022	0.00132784	0.010578	0.0391201	0.4346356
22284	-932.9951	-1077.272	144.2774	0.0753418	0.00881784	0.0245785	0.000110132	0.000346243	0.0136344	0.00488276	0.00949881	0.0238928	0.0288352	0.00363024	0.0030936	0.0088235	0.0104131	0.000871247	0.00321075	0.0236088	0.00405088	0.00358754	0.00365222	0.00559948	0.0165995	0.00749202	0.00103048	0.00509272	0.00707643	0.00301397	0.000559373	0.0616511	0.00639037	0.0164854	0.0028386	0.00302642	0.00617629	0.0121614	0.036563	0.00407854	0.0274289	0.0159669	0.00416794	0.0144807	0.00551537	0.00861297	0.013401	0.0190204	0.0128217	0.00254889	0.0662858	0.000935356	0.0173415	0.0205959	0.0167167	0.00804143	0.0936904	0.00632849	0.00624716	0.00126906	0.0570489	0.0068178	0.00476416	0.0145205	0.018361	0.00435727	0.0440965	0.0102711	0.0116271	0.0200925	0.0988578	0.0629339	0.0057849	0.00350736	0.00919391	0.00373242	0.0925195	0.00344307	0.0127582	0.0885197	0.0120772	0.00688722	0.0103318	0.00489307	0.00936572	0.0155717	0.0100533	0.0389195	0.142823	0.387072	0.743702	1.34463	2.5835	7.00169	1.407202	0.0504485	0.00590438	0.0164577	7.37438e-05	0.000231843	0.00912955	0.00326947	0.00636036	0.0159985	0.0193079	0.00243079	0.00207146	0.00590818	0.00697256	0.000583383	0.0021499	0.0158084	0.00271245	0.0024022	0.00244551	0.00374938	0.011115	0.00501662	0.000690006	0.00341006	0.00473835	0.00201814	0.000374554	0.0412813	0.00427897	0.0110385	0.00190071	0.00202648	0.00413562	0.00814323	0.0244824	0.00273097	0.0183662	0.0106914	0.00279083	0.00969622	0.00369307	0.00576721	0.00897323	0.012736	0.00858534	0.00170672	0.0443847	0.00062631	0.0116118	0.0137909	0.0111934	0.00538451	0.0627347	0.00423753	0.00418307	0.000849754	0.0381997	0.00456517	0.00319006	0.00972285	0.0122945	0.00291761	0.0295268	0.00687749	0.00778544	0.0134538	0.0661947	0.0421402	0.00387354	0.00234851	0.0061562	0.00249921	0.0619506	0.00230546	0.00854284	0.0592724	0.00808686	0.00461165	0.00691814	0.00327637	0.00627124	0.0104268	0.00673162	0.0260603	1.493439
22320	-932.8665	-1076.077	143.2108	0.0791189	0.0722301	0.0042186	0.000572792	0.0141065	0.00206614	0.015012	0.0238571	0.024138	0.00935287	0.00326569	0.00452002	0.00206277	0.0186247	0.00289094	0.00469069	0.0165422	0.00332939	0.00551004	0.001695	0.0145779	0.000902766	0.0159336	0.00954916	0.00385305	0.00721161	0.00645398	0.0670533	0.0173007	0.0536322	0.0208644	0.00872889	0.0172849	0.00486865	0.00682511	0.0182639	0.00980397	0.0249916	0.028928	0.0137921	0.037555	0.0483537	0.022775	0.0151204	0.0859554	0.0247203	0.0319366	0.0235645	0.00349493	0.0500338	0.00734755	0.00728611	0.0119889	0.0276302	0.00410284	0.144328	0.0509247	0.104615	0.0781107	0.0217134	0.00487593	0.0268946	0.0277299	0.0131068	0.0730059	0.0713151	0.0230472	0.0137667	0.00921448	0.000519136	0.0240107	0.193598	0.00875414	0.0183018	0.0407412	0.028563	0.0185198	0.0433613	0.0287434	0.00527747	0.00684916	0.00288943	0.0308193	0.0102455	0.103278	0.16296	0.41279	0.758778	1.31791	2.42254	6.13648	1.311829	0.0345859	0.0315745	0.00184411	0.000250389	0.00616648	0.000903188	0.00656233	0.0104288	0.0105516	0.00408849	0.00142755	0.00197587	0.000901716	0.00814154	0.00126374	0.00205048	0.00723121	0.0014554	0.00240865	0.000740947	0.00637254	0.000394633	0.00696519	0.0041743	0.00168431	0.00315247	0.00282128	0.0293115	0.0075628	0.0234446	0.0091206	0.00381573	0.00755589	0.00212827	0.00298351	0.00798386	0.00428569	0.0109248	0.0126455	0.00602903	0.0164167	0.0211372	0.00995582	0.00660969	0.0375744	0.0108062	0.0139607	0.0103009	0.00152776	0.0218717	0.00321189	0.00318503	0.00524079	0.0120782	0.00179351	0.0630912	0.0222611	0.0457312	0.0341451	0.00949175	0.00213145	0.0117566	0.0121218	0.00572947	0.0319136	0.0311745	0.0100748	0.00601796	0.004028	0.000226934	0.010496	0.0846289	0.00382676	0.00800042	0.0178095	0.012486	0.00809571	0.0189549	0.0125648	0.00230698	0.00299403	0.00126308	0.0134723	0.00447868	0.0451467	2.287609
22356	-922.5312	-1066.271	143.7402	0.107313	0.0247759	0.00620088	0.00291596	0.0220622	0.00300575	0.0070144	0.0105798	0.0215131	0.0157228	0.00270207	0.0183225	0.00700296	0.025497	0.00442043	0.000342158	0.0112352	0.00701327	0.0250427	0.00855573	0.00759447	0.0149784	0.00618482	0.0075137	0.00349777	0.0027559	0.00184108	0.00682273	0.0173907	0.0134492	0.0171938	0.00135892	0.010628	0.00759947	0.0144213	0.0078934	0.0119537	0.023865	0.0168707	0.00313911	0.00898684	0.0472079	0.0103393	0.00629229	0.209377	0.0107573	0.0559789	0.0404776	0.0146964	0.00947497	0.0126468	0.00105897	0.0867788	0.00850033	0.0196834	0.0100679	0.0530351	0.0633191	0.0541746	0.0144484	0.112284	0.00102781	0.0183771	0.0141519	6.20429e-05	0.016526	0.0319522	0.00107195	0.0445971	0.0151801	0.0120192	0.00881327	0.0113331	0.11149	0.0143735	0.0208287	0.0346961	0.00954142	0.0432025	0.00255773	0.064044	0.00789684	0.00824977	0.0248409	0.00118364	0.148664	0.394714	0.748251	1.33645	2.53348	6.72658	1.378218	0.0566057	0.0130689	0.00327087	0.00153812	0.0116375	0.00158549	0.00369999	0.00558066	0.0113478	0.0082935	0.0014253	0.00966485	0.00369395	0.0134493	0.0023317	0.000180483	0.00592639	0.00369939	0.0132096	0.00451301	0.00400596	0.00790088	0.00326239	0.00396336	0.00184502	0.0014537	0.000971139	0.00359888	0.00917331	0.00709425	0.00906946	0.000716809	0.00560609	0.0040086	0.00760703	0.00416364	0.00630539	0.0125884	0.00889901	0.00165583	0.00474041	0.0249014	0.00545382	0.00331908	0.110443	0.0056743	0.029528	0.0213513	0.00775213	0.0049979	0.00667101	0.000558589	0.0457744	0.00448379	0.0103827	0.00531068	0.0279752	0.0333998	0.0285763	0.0076213	0.059228	0.000542154	0.00969362	0.00746488	3.27267e-05	0.00871723	0.0168543	0.000565437	0.0235243	0.00800726	0.00633996	0.00464886	0.00597802	0.0588091	0.00758179	0.0109868	0.0183017	0.00503295	0.0227886	0.00134916	0.0337822	0.00416546	0.00435162	0.0131032	0.000624353	1.895792
22392	-937.0301	-1081.528	144.4974	0.00780487	0.0410904	0.0018349	0.000113656	0.00609759	0.00539177	0.00992597	0.00588721	0.0215423	0.0141716	0.0094894	0.00146311	0.000524496	0.00590812	0.000383294	0.00144378	0.00870258	0.000163124	0.00265028	0.00363228	0.00871487	0.0072508	0.000346843	0.0010993	0.0069753	0.0017818	0.00580466	0.00374159	0.02678	0.00493426	0.00697508	0.000124573	0.0060277	0.00890447	0.00435953	0.00975755	0.00627088	0.0159943	0.00935583	0.00149481	0.00171414	0.0121637	0.0391525	0.0100389	0.0500205	0.000934458	0.0198854	0.0156477	0.0110352	0.044081	0.00297776	0.0044516	0.00151521	0.0584988	0.020658	0.0396538	0.00432948	0.0108454	0.0728989	0.00726502	0.0252878	0.00608903	0.0305402	0.00461772	0.0401654	0.0254824	0.00351707	0.00335579	0.00157823	8.33392e-06	0.00537432	0.0218449	0.0293209	0.00814738	0.00843767	0.00370057	0.0288164	0.026358	0.0179407	0.00441844	0.00331797	0.0012146	0.0501111	0.00180738	0.067251	0.104419	0.332244	0.709093	1.41025	3.00984	9.57679	1.63366	0.00689851	0.0363186	0.00162182	0.000100457	0.00538949	0.00476563	0.00877329	0.00520354	0.0190406	0.0125259	0.00838742	0.0012932	0.000463587	0.00522202	0.000338783	0.00127612	0.00769197	0.000144181	0.00234251	0.00321047	0.00770283	0.00640878	0.000306565	0.000971641	0.00616527	0.00157488	0.00513057	0.00330709	0.0236701	0.00436126	0.00616507	0.000110107	0.00532771	0.00787041	0.00385327	0.00862442	0.00554266	0.0141369	0.00826935	0.00132123	0.00151508	0.0107512	0.0346058	0.00887312	0.0442117	0.000825942	0.0175762	0.0138305	0.00975374	0.038962	0.00263196	0.00393464	0.00133925	0.0517054	0.018259	0.0350489	0.00382671	0.00958597	0.0644333	0.00642134	0.0223512	0.00538193	0.0269936	0.00408147	0.035501	0.0225232	0.00310864	0.00296609	0.00139496	7.36612e-06	0.00475021	0.0193081	0.0259159	0.00720124	0.00745782	0.00327083	0.02547	0.0232971	0.0158573	0.00390534	0.00293266	0.00107355	0.0442918	0.00159749	0.0594413	1.131386
22428	-916.2407	-1060.546	144.3054	0.0635699	0.0214966	0.0096677	0.00492044	0.00189419	0.00506361	0.00679101	0.00953771	0.00847105	0.0304764	0.0070115	0.00958324	8.26627e-05	0.00291682	3.9959e-05	0.00663307	0.00310314	0.00119415	0.0100825	0.000364736	0.0109993	0.00649366	0.00718437	0.00476549	0.00190078	0.000313887	0.00179145	0.0033893	0.0369319	0.00262073	0.00421326	0.000809765	0.000305623	0.00388413	0.00486006	0.0178602	0.00962856	0.0517498	0.0155295	0.00800097	0.00668518	0.0412222	0.00730203	0.022665	0.0222807	0.0305872	0.00407927	0.0582238	0.00378443	0.0248284	0.0179527	0.0326257	0.00629339	0.0220519	0.0185504	0.00403773	0.00155093	0.0215797	0.00435738	0.0209865	0.0193078	0.00267178	0.00474677	0.0321267	0.010935	0.0206249	0.0273625	0.0363526	0.065823	0.030614	0.00882326	0.00883395	0.0100416	0.0481997	0.00658437	0.0116028	0.112896	0.0134691	0.0173121	0.00324903	0.00346882	0.0102856	0.00896236	0.0161339	0.0165899	0.108037	0.337808	0.712777	1.40296	2.96026	9.25611	1.609033	0.0483497	0.0163498	0.00735301	0.00374236	0.00144067	0.00385125	0.00516507	0.00725414	0.00644286	0.0231796	0.00533277	0.00728877	6.28712e-05	0.00221846	3.03918e-05	0.00504495	0.00236017	0.000908239	0.00766852	0.000277409	0.00836579	0.00493891	0.00546425	0.00362451	0.00144569	0.000238734	0.00136253	0.00257782	0.0280895	0.00199326	0.0032045	0.000615887	0.000232449	0.00295417	0.00369644	0.0135841	0.00732324	0.0393596	0.0118114	0.00608534	0.00508458	0.0313526	0.00555374	0.0172384	0.0169461	0.0232638	0.00310259	0.0442836	0.00287835	0.0188839	0.0136544	0.0248143	0.0047866	0.0167721	0.014109	0.003071	0.0011796	0.016413	0.00331411	0.0159618	0.014685	0.00203209	0.00361028	0.0244348	0.00831692	0.0156868	0.0208113	0.0276489	0.0500634	0.0232842	0.00671075	0.00671888	0.00763742	0.0366595	0.00500791	0.00882482	0.0858657	0.0102443	0.0131671	0.00247113	0.0026383	0.00782295	0.00681655	0.012271	0.0126178	1.314795
22464	-920.2829	-1064.803	144.52	0.0407179	0.00735727	0.000948818	0.00238983	0.00260286	0.00104757	0.00320054	0.00946298	0.00771195	0.00379595	0.00653896	0.00204312	0.00160106	0.00155746	0.000102102	0.000287923	0.00131581	0.000783884	0.0026235	0.0013929	0.000714314	0.00520472	0.00622489	0.00105236	0.000546939	0.00170953	0.00179433	0.00303808	0.00884881	0.00105363	0.00406463	0.00223984	0.000207128	0.00338476	0.0173238	0.00628929	0.0124126	0.00559161	0.0136406	0.0098278	0.00694146	0.00799699	0.00638859	0.0052476	0.0103149	0.000475167	0.000680724	0.0360664	0.00378649	0.0269167	0.00958598	0.0107334	0.00306806	0.0160024	0.00254875	0.00460543	0.0020855	0.0140542	0.00540313	0.0160785	0.00531171	0.00341454	0.00549676	0.0132752	0.0137158	0.00330514	0.0244863	0.0463377	0.0405783	0.0195778	0.0109278	0.00873218	0.00753566	0.0584428	0.00108165	0.0117163	0.0638443	0.00379988	0.00924392	0.00126326	0.00282004	0.0113396	0.00518331	0.00858843	0.00181435	0.0677393	0.269028	0.663907	1.50623	3.71708	14.7625	1.946566	0.0526434	0.00951208	0.00122671	0.00308978	0.0033652	0.00135438	0.00413792	0.0122345	0.00997065	0.00490772	0.00845412	0.00264151	0.00206998	0.00201362	0.000132006	0.000372251	0.00170119	0.00101347	0.00339187	0.00180086	0.000923525	0.0067291	0.00804805	0.00136058	0.000707128	0.00221022	0.00231986	0.00392789	0.0114405	0.00136222	0.00525509	0.00289586	0.000267793	0.0043761	0.0223976	0.00813131	0.016048	0.00722929	0.0176357	0.0127062	0.00897449	0.0103392	0.00825971	0.00678453	0.013336	0.000614336	0.000880097	0.0466296	0.00489549	0.0348001	0.0123936	0.013877	0.00396665	0.0206892	0.00329523	0.00595429	0.00269631	0.0181704	0.00698562	0.0207877	0.00686743	0.00441459	0.00710666	0.0171633	0.017733	0.00427316	0.031658	0.0599092	0.0524631	0.0253119	0.0141284	0.0112897	0.00974273	0.0755597	0.00139845	0.0151478	0.0825432	0.00491281	0.0119513	0.00163325	0.00364599	0.0146608	0.00670142	0.0111038	0.00234574	0.7734651
